# t0 1403636619.763555765
# timestamp tx ty tz qx qy qz qw
11.099999905 2.444507 -5.939117 -0.482398 -0.121809 -0.748217 -0.133410 0.638385
11.149999857 2.473539 -6.106551 -0.496516 -0.121689 -0.746691 -0.130131 0.640866
11.199999809 2.567390 -6.256261 -0.515214 -0.121085 -0.746498 -0.128151 0.641605
11.249999762 1.792423 -6.366063 -0.636923 -0.126588 -0.747422 -0.124639 0.640157
11.299999952 1.872449 -6.512222 -0.664821 -0.125334 -0.746649 -0.123730 0.641481
11.349999666 1.855188 -6.545224 -0.631871 -0.125725 -0.745153 -0.123058 0.643271
11.399999857 1.938562 -6.690222 -0.659050 -0.124691 -0.743994 -0.122887 0.644844
11.449999809 1.962894 -6.798992 -0.790577 -0.123289 -0.744733 -0.123787 0.644088
11.500000000 2.032806 -6.945202 -0.835870 -0.121345 -0.744898 -0.125322 0.643969
11.549999714 1.861941 -7.200477 -0.893353 -0.120784 -0.745236 -0.125464 0.643656
11.599999905 1.948636 -7.355293 -0.931130 -0.119626 -0.745084 -0.125792 0.643984
11.649999857 2.045625 -7.337598 -0.975484 -0.120087 -0.744652 -0.124570 0.644636
11.699999809 2.029820 -7.477095 -1.027488 -0.118482 -0.744484 -0.125481 0.644950
11.749999762 2.084025 -7.657171 -0.975171 -0.117029 -0.744100 -0.125922 0.645572
11.799999952 1.755994 -7.456461 -0.994487 -0.121376 -0.742362 -0.123544 0.647227
11.849999666 2.008478 -7.536558 -1.032855 -0.119651 -0.743029 -0.123790 0.646736
11.899999857 2.081841 -7.682047 -1.078415 -0.117983 -0.743426 -0.123962 0.646553
11.949999809 2.292632 -8.079494 -1.134574 -0.115845 -0.743201 -0.124454 0.647104
12.000000000 2.020805 -8.060789 -1.012720 -0.116315 -0.743707 -0.124305 0.646467
12.049999714 2.306550 -8.144847 -1.037871 -0.115020 -0.743636 -0.123722 0.646891
12.099999905 2.097499 -8.387179 -1.009502 -0.113279 -0.741492 -0.124271 0.649550
12.149999857 2.303960 -8.652095 -1.167654 -0.110573 -0.741808 -0.125608 0.649397
12.199999809 2.411423 -8.807741 -1.200399 -0.109729 -0.741857 -0.125994 0.649410
12.249999762 2.140784 -8.998778 -1.195444 -0.110548 -0.741651 -0.125848 0.649535
12.299999952 2.141372 -8.820240 -1.355023 -0.111630 -0.743736 -0.127140 0.646707
12.349999666 2.080653 -9.018808 -1.351234 -0.110070 -0.745127 -0.130411 0.644719
12.399999857 2.787554 -8.845638 -1.497997 -0.107728 -0.743654 -0.133177 0.646249
12.449999809 2.760125 -8.837656 -1.728330 -0.105799 -0.745735 -0.136320 0.643508
12.500000000 2.402571 -9.026222 -1.873703 -0.105539 -0.743101 -0.136388 0.646577
12.549999714 2.701273 -8.769819 -1.967967 -0.106575 -0.745499 -0.136345 0.643648
12.599999905 2.397686 -9.015369 -2.042037 -0.107293 -0.744641 -0.136197 0.644552
12.649999857 2.714023 -9.068477 -2.112398 -0.107583 -0.744693 -0.135447 0.644603
12.699999809 2.688468 -9.246864 -2.180416 -0.109352 -0.746264 -0.132850 0.643027
12.749999762 2.421849 -9.238350 -2.200680 -0.111273 -0.748526 -0.128113 0.641026
12.799999952 2.513857 -9.385465 -2.268085 -0.111936 -0.752020 -0.121711 0.638062
12.849999666 2.916159 -9.344272 -2.285483 -0.112120 -0.755348 -0.113839 0.635546
12.899999857 3.170003 -9.430442 -2.330464 -0.109207 -0.758280 -0.107068 0.633736
12.949999809 3.252058 -9.350623 -2.226094 -0.108754 -0.760298 -0.098161 0.632838
13.000000000 4.714766 -9.045836 -2.216292 -0.100996 -0.759307 -0.089092 0.636643
13.049999714 4.793066 -9.053541 -2.269532 -0.090154 -0.759782 -0.084780 0.638291
13.099999905 5.891611 -8.429239 -2.283143 -0.082603 -0.755282 -0.076999 0.645598
13.149999857 6.537142 -8.137503 -2.309178 -0.071884 -0.750668 -0.072240 0.652772
13.199999809 7.014778 -8.068755 -2.394991 -0.057852 -0.748737 -0.071319 0.656475
13.249999762 9.295374 -6.723217 -2.560551 -0.041347 -0.744767 -0.069721 0.662383
13.299999952 9.943516 -6.374730 -2.633289 -0.030704 -0.745141 -0.068457 0.662674
13.349999666 9.916773 -6.574344 -2.663783 -0.023142 -0.744260 -0.066357 0.664183
13.399999857 10.619502 -6.011500 -2.772787 -0.014513 -0.742573 -0.064782 0.666467
13.449999809 11.799779 -4.363751 -2.804309 -0.007935 -0.743039 -0.062201 0.666304
13.500000000 12.224132 -3.999251 -2.847794 -0.004216 -0.743143 -0.059504 0.666469
13.549999714 12.131049 -4.271278 -2.815285 -0.002732 -0.744434 -0.056768 0.665273
13.599999905 12.563343 -3.881428 -2.884711 -0.000816 -0.746650 -0.053565 0.663057
13.649999857 13.325548 -2.082210 -2.760567 -0.001535 -0.743005 -0.048374 0.667534
13.699999809 13.224921 -2.468187 -2.677006 -0.003461 -0.743858 -0.045335 0.666790
13.749999762 13.577622 -1.063921 -2.566501 -0.005327 -0.743231 -0.041895 0.667701
13.799999952 13.824486 -0.977688 -2.616629 -0.006231 -0.744076 -0.041071 0.666802
13.849999666 13.859395 -0.533484 -2.526453 -0.007164 -0.745605 -0.040561 0.665114
13.899999857 14.104391 -0.441815 -2.571985 -0.007983 -0.746295 -0.041465 0.664274
13.949999809 14.493881 3.643383 -2.467464 -0.011460 -0.744326 -0.037269 0.666677
14.000000000 14.837643 -0.901163 -2.609436 -0.014674 -0.747053 -0.039536 0.663426
14.049999714 15.025876 2.261253 -2.429773 -0.017617 -0.748465 -0.036778 0.661920
14.099999905 15.172003 -0.049927 -2.431815 -0.020708 -0.749423 -0.036816 0.660743
14.149999857 15.082331 0.005110 -2.284402 -0.024953 -0.753116 -0.033668 0.656552
14.199999809 15.308249 0.099848 -2.310656 -0.027776 -0.751527 -0.030469 0.658413
14.249999762 15.050152 2.894202 -2.135627 -0.032387 -0.753710 -0.025103 0.655928
14.299999952 15.249320 3.032082 -2.159367 -0.034139 -0.753145 -0.024098 0.656526
14.349999666 15.205179 3.082907 -2.163174 -0.033888 -0.753175 -0.023439 0.656529
14.399999857 15.717976 -1.108513 -2.253208 -0.033368 -0.754042 -0.025520 0.655481
14.449999809 15.869396 -1.075585 -2.262437 -0.031033 -0.754947 -0.027726 0.654464
14.500000000 16.413538 0.309659 -2.523877 -0.025682 -0.754394 -0.031551 0.655160
14.549999714 15.759429 3.009521 -2.373767 -0.024376 -0.755920 -0.031574 0.653448
14.599999905 15.995323 3.071971 -2.444222 -0.020510 -0.751970 -0.034215 0.657989
14.649999857 16.057898 1.562019 -2.625100 -0.016481 -0.749623 -0.038160 0.660558
14.699999809 16.421890 1.741069 -2.870327 -0.012096 -0.747656 -0.040777 0.662722
14.749999762 15.771023 2.858136 -2.719061 -0.013395 -0.752077 -0.038970 0.657786
14.799999952 15.933300 2.965760 -2.756600 -0.011473 -0.750450 -0.039179 0.659665
14.849999666 15.617515 4.368549 -2.765439 -0.007676 -0.752675 -0.039326 0.657172
14.899999857 15.761732 4.510045 -2.802293 -0.003445 -0.752473 -0.038206 0.657505
14.949999809 15.861998 4.820070 -2.809115 0.001737 -0.753677 -0.037749 0.656158
15.000000000 15.806990 6.570819 -2.915476 0.007515 -0.754761 -0.036042 0.654966
15.049999714 16.082599 6.690442 -2.992781 0.011230 -0.756689 -0.034076 0.652790
15.099999905 16.202618 6.848535 -3.029330 0.014351 -0.758016 -0.031814 0.651301
15.149999857 15.543555 9.043277 -3.065900 0.018151 -0.758963 -0.028296 0.650265
15.199999809 15.577316 9.363136 -3.098515 0.021496 -0.760661 -0.026646 0.648246
15.249999762 14.680379 11.115397 -3.029289 0.024144 -0.761375 -0.024330 0.647405
15.299999952 13.852986 12.797639 -3.244462 0.030865 -0.762097 -0.024914 0.646247
15.349999666 13.535918 13.205068 -3.510424 0.034997 -0.761461 -0.024726 0.646793
15.399999857 12.777346 13.081622 -3.445245 0.035634 -0.762064 -0.022185 0.646140
15.449999809 12.654973 13.150381 -3.448448 0.037277 -0.763267 -0.020881 0.644669
15.500000000 12.526852 12.333361 -3.497375 0.037751 -0.763605 -0.017874 0.644331
15.549999714 11.783806 12.865089 -3.911181 0.041708 -0.764434 -0.016932 0.643129
15.599999905 11.151829 13.870380 -3.999390 0.041463 -0.765195 -0.012794 0.642335
15.649999857 11.255272 14.263527 -4.026250 0.040117 -0.765268 -0.009498 0.642391
15.699999809 10.501083 14.782830 -4.061369 0.039722 -0.764704 -0.006960 0.643119
15.749999762 9.547141 14.947327 -4.147400 0.038704 -0.761006 -0.003681 0.647578
15.799999952 8.908147 14.952318 -4.060412 0.037764 -0.761192 -0.001882 0.647423
15.849999666 7.802642 15.394281 -4.208402 0.039619 -0.757737 -0.001028 0.651356
15.899999857 6.789123 13.969368 -3.933917 0.040240 -0.757981 -0.000633 0.651034
15.949999809 6.679021 12.192725 -3.684223 0.039626 -0.759546 0.000626 0.649245
16.000000000 6.519210 12.192775 -3.644296 0.039796 -0.757224 0.002228 0.651938
16.049999714 6.278148 12.062555 -3.995645 0.037361 -0.754023 0.006988 0.655747
16.099999905 5.884865 11.822112 -4.005574 0.036632 -0.755508 0.009927 0.654039
16.149999857 6.062070 12.154683 -4.107383 0.035131 -0.756526 0.012426 0.652901
16.199999809 6.147399 12.178222 -4.163655 0.034190 -0.759474 0.013283 0.649503
16.249999762 6.563483 12.026262 -4.101426 0.037440 -0.763055 0.009631 0.645176
16.299999952 6.402613 12.136611 -4.128069 0.039431 -0.765979 0.005878 0.641628
16.349999666 8.107473 11.470328 -4.712365 0.042785 -0.765267 -0.000345 0.642290
16.399999857 8.432595 11.242528 -4.636343 0.047693 -0.764419 -0.005345 0.642931
16.449999809 8.599870 11.186241 -4.726172 0.052319 -0.762307 -0.010194 0.645017
